5584	58928803	13485987	26895492	13485988
5648	60287441	13828359	27515628	13828360
5712	61651446	14133952	28132722	14133953
5776	62953806	14441497	28679748	14441498
5840	64455024	14752239	29417217	14752240
5904	65875587	15110219	30065614	15110220
5968	67301098	15429615	30710550	15429616
6032	68661449	15750836	31281903	15750837
6096	70228885	16075299	32051926	16075300
