5584	47062312	8733551	15455130	8733551
5648	48236413	8972966	15900552	8972966
5712	49411435	9171713	16338598	9171713
5776	50434525	9373130	16616410	9373130
5840	51653090	9576009	17081385	9576009
5904	52698995	9781665	17365401	9781665
5968	53756362	9990286	17652577	9990286
6032	54918101	10199802	18035814	10199802
6096	56093431	10412041	18424345	10412041
