2048	379.3681698	8622752490	7345529		23.5900508	1082093848	1574525
2080	51.9579344	9626609900	1462983		24.4780558	1135307683	1827916
2112	79.4577810	9752957712	1897883		25.6335820	1187033950	1826568
2144	63.2884564	10543159010	1563016		26.7971050	1243247890	1944183
2176	86.5286230	10488213557	2911485		28.0412704	1298471762	2125741
2208	73.8842536	11516134234	1673345		29.2725662	1357823138	2064016
2240	94.7180128	11635944853	2184453		30.5737452	1416093610	2080610
2272	87.3517758	12547176054	1780007		31.8793438	1479233035	2187469
2304	104.7260234	12345872100	5218942		33.3662168	1542044554	2877606
