17168	2.5998876	.6472670
17232	2.6235987	.6573260
17296	2.6406791	.6586180
17360	2.6606841	.6661775
17424	2.6814365	.6681543
17488	2.7060914	.6748828
17552	2.7297868	.6775999
17616	2.7474794	.6850517
17680	2.7664627	.6873358
17744	2.7919569	.6946688
17808	2.8161922	.6976339
17872	2.8466575	.7053406
17936	2.8607990	.7067881
18000	2.8944806	.7159420
18064	2.9191922	.7176925
18128	2.9496237	.7249557
18192	2.9717995	.7294515
