1024	1344417815	264409	271857614	395693
1088	1612419916	298222	325840175	446327
1152	1913862606	334100	386533898	500216
1216	2250712254	371992	454332180	556978
1280	2624934801	411981	529628245	617016
1344	3038496402	453975	612815228	679930
1408	3493362949	498041	704286296	746102
1472	3991500730	544122	804434701	815148
1536	4534875932	592314	913654016	887495
