1024	1344633440	351355	272070818	482486
1088	1612661236	395170	326079001	543192
1152	1914131376	441710	386800082	607654
1216	2251009980	490884	454627281	675770
1280	2625262927	542687	529953631	747538
1344	3038856524	597156	613172620	823007
1408	3493756638	654255	704677102	902112
1472	3991929242	713830	804860326	984744
1536	4535341346	776471	914116410	1071425
