1024	1611935150	526958	540552220	789512
1088	1933361979	594625	648111606	890952
1152	2294906682	666323	769068444	998532
1216	2698929326	742185	904210246	1112252
1280	3147788500	822072	1054322527	1232132
1344	3643844215	906124	1220192556	1358157
1408	4189454928	994203	1402605775	1490312
1472	4786980747	1086432	1602349615	1628609
1536	5438780532	1182734	1820209910	1773086
