1024	2693673245	1074337672	2151665384	18196300
1088	1874856952	195671409	639563710	39095369
1152	2452036505	415563037	1088121159	43619567
1216	2617345126	273463294	892521291	54861608
1280	3988600504	1076528505	2394497328	51502173
1344	3533248045	368907877	1204123406	73688211
1408	4475611385	758172777	1984671607	78862560
1472	4640752436	483722346	1580469673	95731356
1536	9090079941	3625212285	7257143054	59809144
