1024	1344415178	264603	271857367	395485
1088	1612417168	298472	325840116	446221
1152	1913859674	334284	386533872	499983
1216	2250709200	372224	454332312	556865
1280	2624931539	412164	529628363	616779
1344	3038493060	454207	612815565	679817
1408	3493359505	498244	704286719	745866
1472	3991497144	544334	804435322	815038
1536	4534872116	592499	913654608	887271
