1024	1344454009	280558	271892700	411473
1088	1612459430	315678	325878606	463520
1152	1913905662	352953	386575847	518693
1216	2250759154	392341	454378014	577053
1280	2624985586	433844	529677918	638521
1344	3038551376	477477	612869116	703175
1408	3493422205	523234	704344429	770932
1472	3991564587	571100	804497497	841854
1536	4534944452	621124	913721402	915977
