1024	1403107136	42227085	330620569	33989850
1088	1650290425	25620071	343668332	10633045
1152	1991711441	48414983	428890288	24705889
1216	2303538090	35679267	479167635	14746733
1280	2739572872	82361111	644381033	66213763
1344	3109785904	48081843	646290487	19807394
1408	3635368974	88104645	781300793	44757570
1472	4085116633	63073683	848360668	25913104
1536	4732983809	142190903	1111926628	114220227
